employer,num_workers
WIPRO LIMITED,96
CLEMSON UNIVERSITY,82
"TECH MAHINDRA (AMERICAS),INC.",75
IBM INDIA PRIVATE LIMITED,75
MEDICAL UNIVERSITY OF SOUTH CAROLINA,63
UNIVERSITY OF SOUTH CAROLINA,61
"IRIS SOFTWARE, INC.",61
P3 GEEKS INC,60
TATA CONSULTANCY SERVICES LIMITED,55
COGNIZANT TECHNOLOGY SOLUTIONS U.S. CORPORATION,48
PALVAI GLOBAL SERVICES INC,45
CONNVERTEX TECHNOLOGIES INC.,42
INFOSYS LIMITED,41
CAPGEMINI AMERICA INC,39
L&T TECHNOLOGY SERVICES LIMITED,33
SPECTRA GROUP INC,32
CGI TECHNOLOGIES AND SOLUTIONS INC.,32
RICHLAND COUNTY SCHOOL DISTRICT ONE,31
PRICEWATERHOUSECOOPERS LLP,29
ONLY IT SOLUTIONS INC,27
"HCL AMERICA, INC.",25
CUMMINS INC.,22
LARSEN & TOUBRO INFOTECH LIMITED,20
"SCHAEFFLER GROUP USA, INC.",19
"NAGARRO, INC.",15
ACCENTURE LLP,15
"ITRON, INC.",15
"VALUELABS, INC.",15
HINDUJA TECH INC.,14
"COMPANION PROFESSIONAL SERVICES, LLC",14
AMERICAN CREDIT ACCEPTANCE,14
MEGA INFORMATICS INC.,14
"INTERNATIONAL TECHNOLOGY SOLUTIONS, INC",14
GLOBAL TEACHERS SOLUTIONS LLC,14
"CYIENT, INC.",14
"MEDITERRANEAN SHIPPING COMPANY (USA), INC.",13
"INFOR (US), INC.",12
"TECH MAHINDRA (AMERICAS), INC.",12
"ADVANCE AMERICA CASH ADVANCE CENTERS, INC.",12
INTONE NETWORKS INC.,12
CASTORTEK LLC,12
SARLA FLEX LLC,11
CAPGEMINI FINANCIAL SERVICES USA INC. (LEGACY KANBAY),10
PRODWARE SOLUTIONS LLC,10
GP TECHNOLOGIES LLC,10
AARKAY TECHNOLOGIES INC,10
MEDICAL UNIVERSTIY OF SOUTH CAROLINA,10
"UNIQUE SERVICES ASSOCIATES, INC.",10
COMPUTER SCIENCES CORPORATION,10
"VIRTUOSO TECHNOLOGIES, INC",9
MEGA INFORMATICS INC,9
MEDICAL UNIVERSITY OF SOUTH CAROLINA AND AFFILIATES,9
HOSPITAL PHYSICIAN SERVICES-SOUTHEAST PROFESSIONAL CORPORATION,9
COLLEGE OF CHARLESTON,9
TECHNOSOFT CORPORATION,9
EAST POINT ACADEMY,9
OTIS ELEVATOR COMPANY,9
GENERAL ELECTRIC COMPANY,9
"TCUBE SOLUTIONS, INC.",9
"APOGEE MEDICAL GROUP, SOUTH CAROLINA, PC",8
GREENVILLE HEALTH SYSTEM,8
"SOGETI USA, LLC",8
KEER AMERICA CORPORATION,8
"CMC AMERICAS, INC.",8
"SOUTHEASTERN HOSPITALIST SERVICES, PC",8
"BENEFITFOCUS.COM, INC.",8
"NAN YA PLASTICS CORP., AMERICA",8
FOG TO CLOUD TECHNOLOGIES INC,8
"SHUTTERFLY, INC.",8
MARION COUNTY SCHOOL DISTRICT,8
"ONE WORLD TECHNOLOGIES, INC.",8
IBM CORPORATION,7
"LIQUIDHUB, INC.",7
"FUJITSU AMERICA, INC.",7
"SAGITEC SOLUTIONS, LLC",7
ORANGEBURG CONSOLIDATED SCHOOL DISTRICT FOUR,7
"QUEST GLOBAL SERVICES-NA, INC",7
"CRYOVAC, INC.",7
"SCHNEIDER ELECTRIC USA, INC.",7
"MASTECH, INC., A MASTECH HOLDINGS, INC. COMPANY",7
SEALED AIR CORPORATION (US),7
IGATE TECHNOLOGIES INC.,7
"RBUS, INC.",6
TECH MAHINDRA (AMERICAS) INC.,6
NIIT TECHNOLOGIES LIMITED,6
COASTAL CAROLINA UNIVERSITY,6
MULTIVISION INC.,6
"YASH TECHNOLOGIES, INC.",6
"RELIABLE SOFTWARE RESOURCES, INC.",6
UNITRENDS INC.,6
INTEL CORPORATION,6
LAURENS COUNTY SCHOOL DISTRICT 55,6
"VALUELABS, INC",6
HUBBELL INCORPORATED,6
BIRLASOFT INC,6
DISCOVER TECHNOLOGIES INC,5
"GREENFIELD INDUSTRIES, INC.",5
L AND T TECHNOLOGY SERVICES LIMITED,5
"MASTECH RESOURCING, INC.",5
"CHINA CONSTRUCTION AMERICA OF SOUTH CAROLINA, INC.",5
"CAROLINAS MEDICAL ALLIANCE, INC.",5
CONWAY HOSPITAL COMMUNITY SERVICES,5
CITIUSTECH INC,5
KING AUTOMATION INCORPORATED,5
"NTT DATA, INC.",5
QUEST GLOBAL SERVICES-NA INC.,5
DIGITEK SOFTWARE INC.,5
RHEA TECHNOLOGIES INC.,4
"MIDLANDS ORTHPAEDICS, P.A.",4
FURMAN UNIVERSITY,4
"NESS USA, INC.",4
AGFIRST FARM CREDIT BANK,4
"ON DEMAND AGILITY SOLUTIONS, INC.",4
"AGILITY TECHNOLOGIES, LLC",4
ALLENDALE COUNTY SCHOOL DISTRICT,4
"HERITAGE HEALTHCARE, LLC",4
"SMARTEDGE IT, LLC",4
"DOTY SCIENTIFIC, INC.",4
SOGETI USA LLC,4
SOUTH CAROLINA STATE UNIVERSITY,4
"SOUTHERN MEDICAL PARTNERS, L.L.C.",4
SPAN SYSTEMS CORPORATION,4
SPARTANBURG REGIONAL HEALTH SERVICES DISTRICT LLC,4
CITIUSTECH INC.,4
ELECTROLUX HOME PRODUCTS INC.,4
"ELECTROLUX HOME PRODUCTS, INC.",4
ERNST & YOUNG U.S. LLP,4
"TERRACON CONSULTANTS, INC.",4
"KPIT INFOSYSTEMS, INC.",4
"THE ESAB GROUP, INC.",4
"EXLSERVICE.COM, LLC",4
FAIRFIELD COUNTY SCHOOL DISTRICT,4
VERIAN TECHNOLOGIES LLC,4
VIRTUOSO TECHNOLOGIES INC,4
"VOLKE CONSULTING, LTD",4
"MANAGE MY DREAM, LLC",4
"MARLABS, INC.",4
MARLBORO COUNTY SCHOOL DISTRICT,4
"MASTERMIND PLACEMENT SERVICES, INC.",3
TRINET HR CORPORATION,3
"SYSFORE TECHNOLOGIES, INC.",3
DIXON HUGHES GOODMAN LLP,3
T & F MAIN ST,3
"ROLTA INTERNATIONAL, INC.",3
INGENICS CORP.,3
DELOITTE CONSULTING LLP,3
"ERP ANALYSTS, INC.",3
CHESTERFIELD COUNTY SCHOOL DISTRICT,3
SIRI INFOSOLUTIONS INC.,3
BLUE CROSS BLUE SHIELD OF SOUTH CAROLINA,3
AFL TELECOMMUNICATIONS LLC,3
INDUSA GLOBAL LLC,3
"SIVEES, INC",3
"EZ2 TECHNOLOGIES, INC.",3
KINETIX TRADING SOLUTIONS INC.,3
CONTINENTAL TIRE THE AMERICAS LLC,3
"KOOL SMILES SC-2, PC",3
UST GLOBAL INC.,3
GATEWAY GROUP TECHNOLOGIES INC.,3
LINKPRO TECHNOLOGIES INC,3
SOUTH CAROLINA DEPARTMENT OF MENTAL HEALTH,3
PERSISTENT TELECOM SOLUTIONS INC,3
"MERIDIANSOFT, INC.",3
PIKE SOLUTIONS INC,3
"CHARTER GLOBAL, INC.",3
TEKWISSEN LLC,3
YOTTA SYSTEMS,3
"EVEREST CONSULTING GROUP, INC.,",3
"MCLEOD REGIONAL MEDICAL CENTER OF THE PEE DEE, INC.",3
FLORENCE COUNTY SCHOOL DISTRICT THREE,3
CALHOUN COUNTY SCHOOL DISTRICT,3
"ZF TRANSMISSIONS GRAY COURT, LLC",3
"FAURECIA INTERIOR SYSTEMS, INC.",3
COLLETON COUNTY SCHOOL DISTRICT,3
DORCHESTER SCHOOL DISTRICT TWO,3
INFOJINI INC,3
"CVS RX SERVICES, INC.",3
"DRIVE AUTOMOTIVE INDUSTRIES OF AMERICA, INC.",3
QUEST GLOBAL SERVICES- NA INC.,3
"ECLINICALWORKS, LLC",3
"AXIS, INC.",3
SOFTPATH SYSTEM LLC,3
"DATASOFT TECHNOLOGIES, INC.",3
ANMED HEALTH,3
THE UNIVERSITY OF GEORGIA,3
"RANDSTAD TECHNOLOGIES, LP",3
GITI TIRE (USA) LTD,3
KSOFT SYSTEMS INC,3
"SCHAFER COMPANY, INC.",3
"ATOS IT SOLUTIONS AND SERVICES, INC.",3
"COASTAL KIDNEY CENTER, P.A.",3
"SAVI TECHNOLOGIES, INC",3
ANTOLIN SPARTANBURG,3
"TPS, LLC",3
"INFOMET, INC.",3
SAXE GOTHA PRESBYTERIAN CHURCH,3
"RICE COMPUTER SOLUTIONS, LLC",3
SONOCO PRODUCTS COMPANY,2
CHARLESUN FOUNDATION,2
GLOBALTEK SYSTEMS LLC,2
"SOUTH CAROLINA INPATIENT MEDICINE ASSOCIATES, LLC",2
MAHLE BEHR USA INC.,2
"BORGWARNER TORQTRANSFER SYSTEMS, INC.",2
ORION SYSTEMS INTEGRATORS LLC,2
"ORDUSION TECHNOLOGIES, INC.",2
FLORALIFE,2
"FFJ FOODS, INC.",2
ECONSULTANTS INC.,2
BARNWELL SCHOOL DISTRICT # 19,2
MARSH USA INC.,2
"SPARTANBURG REGIONAL HEALTH SERVICES DISTRICT, INC.",2
SPARTANBURG SCHOOL DISTRICT 3,2
CRANE CO.,2
"IPIVOT, LLC",2
"CHESTER MEDICAL GROUP, LLC",2
BOB JONES UNIVERSITY,2
"GLOBAL TEACHERS RESEARCH & RESOURCES, INC",2
MEADWESTVACO CORPORATION,2
CLAFLIN UNIVERSITY,2
STV INCORPORATED,2
CLARENDON COUNTY SCHOOL DISTRICT ONE,2
GLOBAL MISSION INTERNATIONAL,2
"SUMTER MEDICAL SPECIALISTS, P.A.",2
"ANVETA, INC.",2
SUNHOUSE PETROLEUM LLC,2
BARNWELL SCHOOL DISTRICT #19,2
WINEGARDNER & HAMMONS HOTEL GROUP LLC,2
SUNSOFT SERVICES INC,2
GLOBAL LENDING SERVICES LLC,2
SVAM INTERNATIONAL INC.,2
"COOPER POWER SYSTEMS, LLC",2
"GIANT CEMENT HOLDING, INC.",2
"AECOM TECHNICAL SERVICES, INC.",2
