employer,num_workers
WEST VIRGINIA UNIVERSITY,115
COGNIZANT TECHNOLOGY SOLUTIONS U.S. CORPORATION,23
MARSHALL UNIVERSITY (SCHOOL OF MEDICINE),21
MYLAN PHARMACEUTICALS INC.,21
IBM INDIA PRIVATE LIMITED,16
"UNIVERSITY PHYSICIANS & SURGEONS, INC.",15
MARSHALL UNIVERSITY,14
MAHANTECH CORPORATION,12
WEST VIRGINIA UNIVERSITY RESEARCH CORPORATION,11
"RETETECH, LLC",10
TANISHA SYSTEMS INC,9
AMERICAN PUBLIC UNIVERSITY SYSTEM,8
AVANT HEALTHCARE PROFESSIONALS,8
TECKPROS LLC,8
"V-SOFT CONSULTING GROUP, INC",8
"APPALACHIAN REGIONAL HEALTHCARE, INC",8
"CHARLESTON AREA MEDICAL CENTER, INC.",7
"PEACHTREE INPATIENT CONSULTING, LLC",7
MYLAN INC.,7
OHIO VALLEY MEDICAL CENTER,7
"D2SOL, INC.",6
EMETEORS INC,6
"WHEELING HOSPITAL, INC.",5
ACCENTURE LLP,5
HARRISON COUNTY SCHOOLS,5
CGI TECHNOLOGIES AND SOLUTIONS INC.,5
WEST VIRGINIA STATE UNIVERSITY RESEARCH AND DEVELOPMENT CORPORATION,5
MID-OHIO VALLEY HEALTH DEPARTMENT,5
DELOITTE CONSULTING LLP,4
MUSTAFA RAHIM MD INC.,4
"CRITERION SOFTWARE, LLC",4
"PROFICIENT BUSINESS SYSTEMS, INC.",4
"BELL SYSTEMS, INC.",4
"IT INTELLECTS, INC.",4
ST. MARY'S MEDICAL MANAGEMENT,4
"CENERGY, LLC",4
WIPRO LIMITED,4
"M&S CONSULTING, LLC",4
UNITED HOSPITAL CENTER INC,3
MOUNTAIN STATE SOFTWARE SOLUTIONS LLC,3
"MOVE, INC",3
"COHESIVE SOLUTIONS, INC",3
"OPERA TECHNOLOGIES, INC.",3
"APOGEE MEDICAL GROUP, WEST VIRGINIA, PLLC",3
JACOBS PSG INC.,3
RITE AID CORP.,3
"KANAWHA VALLEY RADIOLOGISTS, INC.",3
"E.A. HAWSE HEALTH CENTER, INC.",3
SREE INFOTECH LLC,3
TATA CONSULTANCY SERVICES LIMITED,3
MED-SURG GROUP INC.,3
WEST VIRGINIA HEALTH CARE AUTHORITY,3
"FRMC PHYSICIANS, INC.",3
"CAPITAL VISION SERVICES, LLC",2
"SELECT REHABILITATION, INC.",2
"ALLEGANY OPTICAL, LLC",2
DIAMOND ELECTRIC MANUFACTURING CORPORATION,2
MARSHALL UNIVERSITY RESEARCH CORPORATION,2
"MULTIVISION, INC.",2
"MED-SURG GROUP, INC.",2
MORGANTOWN MONONGALIA METROPOLITAN PLANNING ORGANIZATION,2
MENAKSHY KOUL DDS MS PLLC,2
FAST ENTERPRISES LLC,2
"MICHAEL BAKER INTERNATIONAL, INC.",2
"SAINT-GOBAIN CERAMICS & PLASTICS, INC.",2
JNIT TECHNOLOGIES,2
VERINON TECHNOLOGY SOLUTIONS LTD.,2
REYNOLDS MEMORIAL HOSPITAL,2
REM ENGINEERING SERVICES PLLC,2
RELIANT VISION GROUP INC,2
"MONONGAHELA VALLEY ASSOCIATIN OF HEALTH CENTERS, INC.",2
MONONGALIA COUNTY GENERAL HOSPITAL,2
IGNIS TECHNOLOGY SOLUTIONS USA INC.,2
"I3INFOTEK, INC.",2
"ALLEVARD SOGEFI USA, INC.",2
WEST VIRGINIA WESLEYAN COLLEGE,2
"COMTRIX SOLUTIONS, INC.",2
ST. MARY'S MEDICAL CENTER,2
LOGIXHUB LLC,2
LAKSAN TECHNOLOGIES LLC,2
COLUMBIA PIPELINE GROUP SERVICES COMPANY,2
SUPREME COURT OF APPEALS OF WEST VIRGINIA,1
SYSTEM SOFT TECHNOLOGIES LLC,1
TECHNOSOFT CORPORATION,1
"TERRACON CONSULTANTS, INC.",1
"THE C.I. THORNBURG CO., INC.",1
"THE MARSHALL UNIVERSITY FOUNDATION, INC.",1
"THOMAS HEALTH SYSTEM PHYSICIAN PARTNERS, INC.",1
"TRANSMART TECHNOLOGIES, INC.",1
UNITED IT SOLUTIONS INC,1
UNIVERSITY OF FLORIDA,1
UNIVERSITY OF PITTSBURGH PHYSICIANS,1
VERISTAT LLC,1
WEST LIBERTY UNIVERSITY,1
WEST VIEW TENNIS CLUB,1
WEST VIRGINIA STATE UNIVERSITY,1
"WV VASCULAR INSTITUTE, PLLC",1
XORIANT CORPORATION,1
3H SYSTEMS LLC,1
"YOGI, INC.",1
"ADVAITAA TECHNOLOGIES, INC.",1
AIM BIG INC,1
"ALCON RESEARCH, LTD.",1
ALDERSON BROADDUS UNIVERSITY,1
AMERICAN GENERAL LIFE INSURANCE COMPANY,1
AMERICAN INFORMATION TECHNOLOGY CORPORATION,1
"APOGEE MEDICAL GROUP, VIRGINIA, PC",1
"APOGEE MEDICAL GROUP, WEST VIRGINIA,PLLC",1
APPALACHIAN BIBLE COLLEGE INC.,1
