employer,num_workers
INFOSYS LIMITED,1757
CAPGEMINI AMERICA INC,834
IBM INDIA PRIVATE LIMITED,725
TATA CONSULTANCY SERVICES LIMITED,560
WIPRO LIMITED,381
ACCENTURE LLP,377
"HCL AMERICA, INC.",264
BANK OF AMERICA N.A.,258
COGNIZANT TECHNOLOGY SOLUTIONS U.S. CORPORATION,205
"RANDSTAD TECHNOLOGIES, LP",203
"SYNECHRON, INC.",193
DB GLOBAL TECHNOLOGY INC.,179
DUKE UNIVERSITY AND MEDICAL CENTER,178
NORTH CAROLINA STATE UNIVERSITY,174
IBM CORPORATION,170
UNIVERSITY OF NORTH CAROLINA AT CHAPEL HILL,155
ERNST & YOUNG U.S. LLP,139
FIDELITY BROKERAGE SERVICES LLC,126
"NTT DATA, INC.",121
DIVERSANT LLC,120
FIDELITY TECHNOLOGY GROUP LLC,111
"TECH MAHINDRA (AMERICAS),INC.",105
WHIZ IT SOLUTIONS INC,104
GEO LOGIC SYSTEMS CORP,102
DELOITTE CONSULTING LLP,94
"PERSISTENT SYSTEMS, INC.",82
SHINEWELL TECHNOLOGIES INC.,78
DAMIAN CONSULTING INC,78
IT PEOPLE CORPORATION,76
CREDIT SUISSE SECURITIES (USA) LLC,76
"COMPUNNEL SOFTWARE GROUP, INC.",72
VEDAMSOFT INC,72
SKILLSIGHT INC.,70
"CISCO SYSTEMS, INC.",70
"NETAPP, INC.",69
ALTURAUS INC,67
UST GLOBAL INC,64
"KARWELL TECHNOLOGIIES, INC.",63
MURPHY-BROWN LLC,62
"MASTECH, INC., A MASTECH HOLDINGS, INC. COMPANY",61
"TABNER, INC.",56
IGATE TECHNOLOGIES INC.,56
L&T TECHNOLOGY SERVICES LIMITED,56
STAT9 TECHNOLOGIES INC.,56
SUNTECHPROS INC.,55
SAS INSTITUTE INC.,55
"INFOMERICA, INC.",54
RALLY SYSTEMS INC.,54
SUNRISE INFOTEK,52
DYNPRO INC.,48
DELOITTE & TOUCHE LLP,48
ABB INC.,46
"WELLS FARGO BANK, N.A.",45
"CIBER, INC.",45
IT KEYSOURCE INC,44
WAKE FOREST UNIVERSITY HEALTH SCIENCES,44
BB&T CORPORATION,44
"LOWE'S COMPANIES, INC.",44
HCL GLOBAL SYSTEMS INC,44
"DATACALIPER, LLC",42
CONNVERTEX TECHNOLOGIES INC.,42
"AIG EMPLOYEE SERVICES, INC.",41
"APOGEE MEDICAL GROUP, NORTH CAROLINA, PC",41
EMC CORPORATION,40
"DYNPRO, INC.",40
PROMANTIS INC,40
"RELIABLE SOFTWARE RESOURCES, INC.",39
CAPGEMINI FINANCIAL SERVICES USA INC,39
"QUALCOMM TECHNOLOGIES, INC.",38
"AGAP TECHNOLOGIES, INC.",37
"METLIFE GROUP, INC.",37
NICHE SOFTWARE SOLUTIONS INC,36
MKIT SOLUTIONS INC,36
NATIONAL FINANCIAL LLC,36
"REED ELSEVIER, INC. (LEXISNEXIS DIVISION)",35
SYSTEM SOFT TECHNOLOGIES LLC,35
"V-SOFT CONSULTING GROUP, INC",34
LARSEN & TOUBRO INFOTECH LIMITED,33
"KRONSYS, INC.",33
COLLABERA INC.,32
"GLOBAL PHARMA TEK, LLC",32
FMR CO INC.,31
"CITRIX SYSTEMS, INC.",31
"TECH MAHINDRA (AMERICAS), INC.",31
MICROSOFT CORPORATION,31
"BELK, INC.",30
"CYIENT, INC.",30
"TEKNOSYS, INC.",30
EAST CAROLINA UNIVERSITY,30
LPL FINANCIAL LLC,29
"HEXAWARE TECHNOLOGIES, INC.",28
QUALIHI SOFTWARE SOLUTIONS INC.,28
"FUJITSU AMERICA, INC.",28
PROMANTUS INC.,28
"SPECTRAFORCE TECHNOLOGIES, INC.",28
UST GLOBAL INC.,27
SYNTEL CONSULTING INC.,27
"VIDANT MEDICAL GROUP, LLC",27
PRICEWATERHOUSECOOPERS ADVISORY SERVICES LLC,27
PANTAR SOLUTIONS INC,27
UNIVERSITY OF NORTH CAROLINA AT CHARLOTTE,27
"HERBALIFE INTERNATIONAL OF AMERICA, INC.",27
POPULUS GROUP LLC,26
ERNST &AMP; YOUNG U.S. LLP,26
COMPLEAT REHAB AND SPORTS THERAPY CENTER,25
INGERSOLL RAND COMPANY,24
"PPD DEVELOPMENT, L.P.",24
XTRAMILE SOFT LLC,24
ALLTECH CONSULTING SERVICES INC.,24
"NATIONAL INSTITUTES OF HEALTH, HHS",23
"QUINTILES, INC.",23
MINDTREE LIMITED,23
E-EMPHASYS TECHNOLOGIES INC,23
"REVEILLE TECHNOLOGIES, INC.",23
