employer,num_workers
HTC GLOBAL SERVICES INC.,607
UNIVERSITY OF MICHIGAN,540
TATA CONSULTANCY SERVICES LIMITED,424
"ENGINEERING TECHNOLOGY ASSOCIATES, INC.",372
CAPGEMINI AMERICA INC,343
WIPRO LIMITED,334
ACCENZ LLC,295
GENERAL MOTORS COMPANY,260
MICHIGAN STATE UNIVERSITY,253
ACCENTURE LLP,251
"TECH MAHINDRA (AMERICAS),INC.",251
"KPIT INFOSYSTEMS, INC.",216
INFOSYS LIMITED,192
MIRACLE SOFTWARE SYSYTEMS INC,191
"ALTAIR PRODUCTDESIGN, INC.",176
SATYAM-VENTURE ENGINEERING SERVICES PVT. LTD.,173
HENRY FORD HEALTH SYSTEM,150
"HCL AMERICA, INC.",148
"TRW AUTOMOTIVE, INC.",140
COGNIZANT TECHNOLOGY SOLUTIONS U.S. CORPORATION,138
FORD MOTOR COMPANY,136
ACWIRON GLOBAL SOLUTIONS LLC,133
FCA US LLC,128
POPULUS GROUP LLC,127
"DETROIT ENGINEERED PRODUCTS, INC.",120
"SOFTPATH TECHNOLOGIES, LLC",119
KYYBA INC.,111
"SYSTEMS TECHNOLOGY GROUP, INC.",110
L&T TECHNOLOGY SERVICES LIMITED,102
BLUE CROSS BLUE SHIELD OF MICHIGAN,99
IGATE TECHNOLOGIES INC.,96
WAYNE STATE UNIVERSITY,94
WHIRLPOOL CORPORATION,92
MSX AMERICAS INC,91
"EPITEC, INC.",91
IBM INDIA PRIVATE LIMITED,90
"CIBER, INC.",89
"MILLENNIUM SOFTWARE, INC.",86
DETROIT EDUCATION & RESEARCH,86
YOUNGSOFT INC.,85
"DANLAW, INC.",84
"MEGAN SOFT, INC.",83
HCL GLOBAL SYSTEMS INC,82
"AUTOLIV ASP, INC.",82
DELOITTE CONSULTING LLP,80
"TATA TECHNOLOGIES, INC.",79
POLYGON IT SOLUTIONS LLC,78
C-VISION INC,78
REVA CONSULTING INC,72
"INDEPTH ENGINEERING SOLUTIONS, LLC",69
"CLIENT NETWORK SERVICES, INC.",69
ERNST & YOUNG U.S. LLP,68
KPIT INFOSYSTEMS INCORPORATED,68
"OPTIMAL CAE, INC.",67
M2M TECHNOLOGIES INC,66
SOFTPATH TECHNOLOGIES LLC,66
"JRD SYSTEMS, INC.",64
"ROUSH MANAGEMENT, L.L.C.",60
TECHASPECT SOLUTIONS INC,59
VED SOFTWARE SERVICES INC,59
"RESOURCE POINT, LLC",58
ST. JOHN HOSPITAL AND MEDICAL CENTER,57
R2 TECHNOLOGIES LLC,56
"ONWARD TECHNOLOGIES, INC",56
"DECHEN CONSULTING GROUP, INC.",55
"CONTINENTAL AUTOMOTIVE SYSTEMS, INC.",55
GEONINE INC.,54
RACAR ENGINEERING LLC,54
INFO SERVICES LLC,52
"AIRYSOFT, INC",52
ROBERT BOSCH LLC,52
NEXTEER AUTOMOTIVE,51
MARVEL TECHNOLOGIES INC,50
HINDUJA TECH INC.,49
BROWSE INFO SOLUTIONS INC,48
DATAMATICS GLOBAL SERVICES INC,48
"RELIABLE SOFTWARE RESOURCES, INC.",48
"SYSTEMS TECHNOLOGY GROUP, INC",48
"TECH MAHINDRA (AMERICAS), INC.",47
MIREHAB P.C.,45
DELOITTE & TOUCHE LLP,45
DELPHI CORPORATION,43
INFOBIZ SYSTEMS LLC,43
"GALAXY SOFTWARE SOLUTIONS, INC",43
"ESG AUTOMOTIVE, INC.",42
KPIT INFOSYSTEMS INC.,42
"ADVAITAA TECHNOLOGIES, INC.",42
"METHODICA TECHNOLOGIES, LLC",42
QUICKEN LOANS INC.,42
"GEOMETRIC AMERICAS, INC",41
"FEV NORTH AMERICA, INC.",41
OPENLOGIX CORPORATION,41
REVA ENTERPRISES LLC,40
COGENT INTEGRATED BUSINESS SOLUTIONS INC,39
"ACTIVE ENTERPRISE SOLUTIONS, LLC",39
"ADVANTAGE TECHNICAL SERVICES, INC.",38
VIGILANT TECHNOLOGIES LLC,38
"CVS RX SERVICES, INC.",38
TECHNOSOFT CORPORATION,37
CSC COVANSYS CORPORATION,36
OAKLAND UNIVERSITY,34
KUMO IT SERVICES INC,34
"GREENBYTE TECHNOLOGIES, LLC",34
"HARMAN BECKER AUTOMOTIVE SYSTEMS, INC.",33
IBM CORPORATION,33
ALTIMETRIK CORP,33
"RITESTEP REHAB SOLUTIONS,LLC",33
"RAPID GLOBAL BUSINESS SOLUTIONS, INC.",33
"NTT DATA, INC.",33
V2SOFT INC.,33
INITECH GLOBAL LLC,32
GREAT LAKES CONSULTING GROUP LLC,32
"LHP SOFTWARE, LLC",32
"HANBON - MI II, INC.",31
EASI LLC,31
"MAGNA ELECTRONICS, INC.",31
"JOHNSON CONTROLS, INC.",30
SELECT IT RESOURCES LLC,30
TEKCOMMANDS INC,29
FAST SWITCH LTD.,29
"COMPUTER AND ENGINEERING SERVICES, INC.",29
"P3 NORTH AMERICA, INC.",29
MEIJER GREAT LAKES LIMITED PARTNERSHIP,29
CENTRAL MICHIGAN UNIVERSITY,29
"ITC INFOTECH (USA), INC.",28
DELOITTE TAX LLP,28
"PAX INTERNATIONAL COMPANY, INC.",28
PRICEWATERHOUSECOOPERS LLP,27
TECH MAHINDRA (AMERICAS) INC.,27
"N.S. INTERNATIONAL, LTD.",27
"ALTAIR ENGINEERING, INC.",27
EPROMPTUS INC,27
THE DOW CHEMICAL COMPANY,26
"AEROTEK, INC.",26
"US MEDISYS, LLC",26
SPECTRUM HEALTH SYSTEM,26
MANDO AMERICA CORPORATION,25
YANFENG US AUTOMOTIVE INTERIOR SYSTEMS I LLC,25
"4-SERV SOLUTIONS, INC.",25
ADIENT US LLC,25
AMAEYAA TECHNOLOGIES INC,25
INDUS-USA INC.,25
"VALEO NORTH AMERICA, INC.",24
"GALAXE.SOLUTIONS, INC",24
AMEYA GLOBAL INC,24
TEKSHAPERS INC,24
DELL MARKETING L.P.,24
"TITLE SOURCE, INC.",23
"NORTH AMERICAN LIGHTING, INC.",23
TECHNOVISION SOLUTION LLC,23
"OPEL SYSTEMS, INC",23
"ERP GLOBAL, INC.",23
"COMPUNNEL SOFTWARE GROUP, INC.",23
"GREAT LAKES HOME HEALTH SERVICES, INC.",23
METHODICA TECHNOLOGIES LLC,22
PROLIM GLOBAL CORPORATION,22
ACRO SERVICE CORPORATION,22
ADVANCED CARE REHAB SERVICES LLC,22
AMERISOFT CORPORATION,22
"UNIFIED BUSINESS TECHNOLOGIES, INC",22
"DART CONTAINER OF MICHIGAN, LLC",21
"TEKSHAPERS, INC.",21
TEKSOFT SYSTEMS INC,21
SATURN TECH LLC,21
"CODE TECH, INC",21
LARSEN & TOUBRO INFOTECH LIMITED,21
"XALT ENERGY, LLC",21
"GENESIS ELDERCARE REHABILITATION SERVICES, LLC",21
CRESTTEK LLC,20
CDI CORPORATION,20
SPECTRUM HEALTH PRIMARY CARE PARTNERS,20
WILLIAM BEAUMONT HOSPITAL,20
"AMERICAN AXLE & MANUFACTURING, INC.",20
"STRATEGIC STAFFING SOLUTIONS, L.C.",20
"INITECH GLOBAL, LLC",20
"G-TECH SERVICES, INC.",20
LOGICQUE INC.,20
MICHIGAN TECHNOLOGICAL UNIVERSITY,19
TISCO GROUP INC.,19
"MASTECH, INC., A MASTECH HOLDINGS, INC. COMPANY",19
"TECHNOLOGY RESOURCE GROUP, LLC",19
"CONTINENTAL AUTOMOTIVE SYSTEMS HOLDING US, INC.",19
"AMERICAN IT SOLUTIONS, INC.",19
MAGNA POWERTRAIN OF AMERICA INC.,19
"WAFTS SOLUTIONS, INC.",19
"L AND T TECHNOLOGY SERVICES, LTD.",19
"HITACHI AUTOMOTIVE SYSTEMS AMERICAS, INC.",19
"SYSTEMS TECHNOLOGY INTERNATIONAL, INC.",18
VISTEON CORPORATION,18
"SELECT REHABILITATION, INC.",18
HARMAN BECKER AUTOMOTIVE SYSTEMS INC.,18
UNITED SOFTWARE GROUP INC.,18
TENNECO AUTOMOTIVE OPERATING COMPANY INC.,18
IAV AUTOMOTIVE ENGINEERING INC.,17
BIRLASOFT INC,17
KAUTEX INC.,17
DETROIT DIESEL CORPORATION,17
"QA INFOTECH, INC.",17
"INTERPRO, INC.",17
"NYX, INC.",17
"IKNOWVATE TECHNOLOGIES, INC.",17
CW PROFESSIONAL SERVICES,17
"DAIMAY NORTH AMERICA AUTOMOTIVE, INC.",17
NOVI IT INC,17
"BROSE NORTH AMERICA, INC.",16
"SCHAEFFLER GROUP USA, INC.",16
"CMC AMERICAS, INC.",16
"BROADGATE, INC.",16
"CREATIVE SYNERGIES GROUP, LLC.",16
SIEMENS PLM SOFTWARE INC.,16
TEKNEST INC,16
INSPIRAGE LLC,16
"ANALYSIS & DESIGN APPLICATION CO., LTD",16
"NEXIENT, LLC",15
"V-SOFT CONSULTING GROUP, INC",15
"OBJECT DATA, INC.",15
STERLING SOFTWARE INC.,15
POPULUS GROUP,15
"CSM SOFTWARE USA, LLC",15
"MARLABS, INC.",15
JAWOOD BUSINESS PROCESS SOLUTIONS LLC,15
TEKWISSEN LLC,15
"ENCORE REHABILITATION SERVICES, LLC",15
"AVL POWERTRAIN ENGINEERING, INC.",15
GLOBAL IT INC,15
"KELLY SERVICES, INC.",15
"OPENBOX SOLUTIONS, INC.",15
"ADECCO GROUP NA/MODIS, INC.",15
ROBERT BOSCH AUTOMOTIVE STEERING LLC,14
"ONE TEAM US, LLC",14
"MANISH THERAPY SERVICES, INC.",14
SOFTWARE BOTS INC.,14
INTONE NETWORKS INC.,14
PRICEWATERHOUSECOOPERS ADVISORY SERVICES LLC,14
"BUSINESS TECHNOLOGY SOFTWARE SOLUTIONS, INC",14
"DIMENSIONAL CONTROL SYSTEMS, INC.",14
NHK INTERNATIONAL CORPORATION,14
NEW ERA CONSULTING SERVICES INC.,14
E-IT PROFESSIONALS CORP.,14
"HEARTLAND EMPLOYMENT SERVICES, LLC",14
ZUME IT INC,14
"FUJITSU AMERICA, INC.",14
"DIGITAL TERRAIN, INC.",14
"AMERICAN IT SOLUTIONS, INC",14
BLUE CROSS BLUE SHIELD OF MICHIGAN (BCBSM),13
VAN ANDEL RESEARCH INSTITUTE,13
"COGENT INTEGRATED BUSINESS SOLUTIONS, INC",13
DAWN TECHNOLOGIES CORPORATION,13
"ARROW STRATEGIES, LLC",13
"PERFICIENT, INC.",13
"TECHNODRIVE BUSINESS SOLUTIONS, INC",13
"FLAGSTAR BANK, FSB",13
JACOBS,13
NATIONAL THERAPY SERVICES LLC,13
"TECHASPECT SOLUTIONS, INC.",13
"ERP ANALYSTS, INC.",13
"REAL WORLD TECHNOLOGIES, INC.",13
YASHRAJ TECHNOLOGIES INC,13
"INTENT DESIGN, LTD.",13
"MERITOR HEAVY VEHICLE SYSTEMS, LLC",13
PREDICA INC,13
WESTERN MICHIGAN UNIVERSITY,13
"STRYKER MEDICAL, A DIVISION OF STRYKER CORPORATION",12
SOOTHSAYER ANALYTICS LLC,12
ERNST &AMP; YOUNG U.S. LLP,12
GRAND VALLEY STATE UNIVERSITY,12
RITE STEP REHAB SOLUTIONS LLC,12
"BSC SOLUTIONS, INC.",12
"AISIN TECHNICAL CENTER OF AMERICA, INC.",12
"AUTOTECHMATION, INC.",12
"SAVARI, INC.",12
TRW AUTOMOTIVE INC.,12
"TEKSYSTEMS, INC.",12
CHAIN-SYS CORPORATION,12
"SASKEN COMMUNICATION TECHNOLOGIES, LTD.",12
INVICKTUS INC,12
"VEHMA INTERNATIONAL OF AMERICA, INC.",12
SARAS AMERICA INC.,12
"NDIMENSIONS TECHNOLOGIES, INC.",12
"BETA CAE SYSTEMS USA, INC.",12
RIVIAN AUTOMOTIVE LLC,12
"COMPUSOFT INTEGRATED SOLUTIONS, INC.",12
SAKTHI AUTOMOTIVE GROUP USA INC,12
"DOMINO'S PIZZA, INC.",12
"DENSO INTERNATIONAL AMERICA, INC.",11
INTEGRATED MANAGEMENT SYSTEMS INC.,11
KELLOGG NORTH AMERICA COMPANY,11
COMPUTECH CORPORATION,11
"FUSION PLUS SOLUTIONS, INC",11
"TYLER TECHNOLOGIES, INC.",11
FREUDENBERG-NOK GENERAL PARTNERSHIP,11
"ZF NORTH AMERICA, INC.",11
SYNTEL CONSULTING INC.,11
"STRYKER INSTRUMENTS, A DIVISION OF STRYKER CORPORATION",11
APPS SOLUTIONS INC,11
"DURA OPERATING, LLC",11
SARAYU CONSULTANTS INC,11
"FUTURENET GROUP, INC.",11
"VIKI TECHNOLOGIES,LLC",11
"DAWN FOOD PRODUCTS, INC.",11
"QUEST GLOBAL SERVICES-NA, INC",11
"BARTECH GROUP, INC.",11
PROLIM CONSULTING INC.,11
BENTELER AUTOMOTIVE CORPORATION,11
"PRICOL TECHNOLOGIES, INC.",11
PIEZOS TECHNOLOGY SOLUTIONS INC.,11
PACKET-ONE LLC,11
"ICONMA, LLC",11
EATON CORPORATION,11
MPHASIS CORPORATION,11
"MOLEX, LLC",11
"CAPTEVO, INC",11
"INFO SERVICES, LLC",11
COTMAC ELECTRONICS INC.,11
"INFOLOB SOLUTIONS, INC.",10
"PREH, INC.",10
TG AUTOMOTIVE GROUP LLC,10
DATA SOLUTIONS INC.,10
"EXPERIS US, INC.",10
SYSTEM SOFT TECHNOLOGIES LLC,10
"TESTEK, INC.",10
DIGITAL TECHNOLOGY SOLUTIONS LLC.,10
"CYRIX DATA SYSTEMS, LLC",10
DEMATIC CORPORATION,10
GENERAL ELECTRIC COMPANY,10
TEK TREE LLC,10
"ECOMOTORS, INC.",10
"COVENANT MEDICAL CENTER, INC.",10
"MANAGEMENT HEALTH SYSTEMS, INC.",10
"CONNEXIZ, INC",10
UNITED REHAB SOLUTIONS LLC,10
QUADRANT 4 SYSTEM CORPORATION,10
"KBTS TECHNOLOGIES, INC.",10
"TRINITY CONSULTING, INC",10
"MORLOGIC, INC.",10
TRILOGY INTERNATIONAL,10
MID MICHIGAN STAFFING AGENCY LLC,10
LEAR CORPORATION,10
"N2 SERVICES, INC.",10
HELLA ELECTRONICS CORPORATION,10
PROFESSIONAL VISION TECHNOLOGIES INC,10
AMPHION GLOBAL INC,10
BAY REGIONAL MEDICAL CENTER,9
ST. JOHN MACOMB-OAKLAND HOSPITAL,9
UNIVERSITY PHYSICIAN GROUP,9
"CAIDAN MANAGEMENT COMPANY, LLC",9
CHRYSLER GROUP LLC,9
PI SQUARE TECHNOLOGIES LLC,9
MAHLE BEHR USA INC.,9
MINDTREE LIMITED,9
"MAGNETI MARELLI HOLDING USA, LLC",9
"SOFTSOLV, INC",9
LHP SOFTWARE LLC,9
