employer,num_workers
INFOSYS LIMITED,367
UNIVERSITY OF UTAH,194
"GOLDMAN, SACHS & CO.",134
CAPGEMINI AMERICA INC,84
"IM FLASH TECHNOLOGIES, LLC",74
"OVERSTOCK.COM, INC.",72
UTAH STATE UNIVERSITY,37
IGATE TECHNOLOGIES INC.,35
COGNIZANT TECHNOLOGY SOLUTIONS U.S. CORPORATION,28
INNOVECTURE,28
FATPIPE TECHNOLOGIES,25
IBM INDIA PRIVATE LIMITED,24
"GOLDMAN, SACHS &AMP; CO.",23
CONNVERTEX TECHNOLOGIES INC.,23
TATA CONSULTANCY SERVICES LIMITED,22
INTERMOUNTAIN HEALTHCARE,22
EMC CORPORATION,20
ARUP LABORATORIES,19
"CONNVERTEX SOLUTIONS, INC.",18
ITECH ANALYST CORP,18
"ZB, N.A.",18
"AMERICAN EXPRESS TRAVEL RELATED SERVICES COMPANY, INC.",18
"SELECT PORTFOLIO SERVICING, INC.",17
"ORACLE AMERICA, INC.",17
"PROGREXION ASG, INC.",16
"INSIDESALES.COM, INC.",16
ADOBE SYSTEMS INCORPORATED,16
DELOITTE CONSULTING LLP,16
"CLIENT NETWORK SERVICES, INC.",13
"SNAPRAYS, LLC",13
BRIGHAM YOUNG UNIVERSITY,13
FIDELITY TECHNOLOGY GROUP LLC,13
XAVIENT INFORMATION SYSTEMS INC.,12
INCONTACT INC,12
SYNTEL CONSULTING INC.,12
UTAH VALLEY UNIVERSITY,12
FATPIPE TECHNOLOGIES INC.,12
DAVIS SCHOOL DISTRICT,12
"ANCESTRY.COM OPERATIONS, INC.",11
EDUCATIONAL TESTING SERVICE,11
ALTIUS TECHNOLOGIES INC.,11
WASHINGTON COUNTY SCHOOL DISTRICT,10
"KENNECOTT UTAH COPPER, LLC",10
O.C. TANNER COMPANY,9
FLSMIDTH USA INC.,9
"NITYA SOFTWARE SOLUTIONS, INC",9
"VARIAN MEDICAL SYSTEMS, INC.",9
"SQL DATA SOLUTIONS, INC.,",9
BOART LONGYEAR COMPANY,9
"NTT DATA, INC.",9
FATPIPE TECHNOLOGIES INC,8
L&T TECHNOLOGY SERVICES LIMITED,8
WEBER STATE UNIVERSITY,8
EBAY INC.,8
PROVO CITY SCHOOL DISTRICT,8
"ANITSYS, INC",7
"SLASHSUPPORT, INC.",7
COMPUTER SCIENCES CORPORATION,7
"PREMIER, INC.",7
ECHOSTAR TECHNOLOGIES LLC,7
"TOMAX CORPORATION, A WHOLLY OWNED SUBSIDIARY OF DEMANDWARE, INC.",7
RELIANCE IT SERVICES INC.,7
ACCENTURE LLP,6
BLUE COAT SYSTEMS INC.,6
"INSTRUCTURE, INC.",6
"DEALERTRACK SYSTEMS, INC.",6
CSC COVANSYS CORPORATION,6
NEWVISTAS LLC,6
SYNTEL INC,6
"DOTERRA INTERNATIONAL, LLC",6
"QUALTRICS, LLC",5
CYBAGE SOFTWARE INC,5
"TECH MAHINDRA (AMERICAS),INC.",5
WIPRO LIMITED,5
"USANA HEALTH SCIENCES, INC.",5
TOMAX CORPORATION,5
RENAISSANCE ACADEMY,5
"DOTERRA INTERNATIONAL, INC.",5
"PROVO CRAFT & NOVELTY, INC",5
KFORCE INC.,5
"FATPIPE TECHNOLOGIES, INC.",5
"INMOMENT, INC.",5
IHS GLOBAL INC.,5
"ADVANCEDMD, INC.",4
"3PL CENTRAL, LLC",4
INSTRUCTURE INC.,4
SONUS SOFTWARE SOLUTIONS INC,4
SPARTA CONSULTING INC.,4
"BIDMAIL, INC.",4
BIRLASOFT INC,4
"PRESTIGE FINANCIAL SERVICES, INC.",4
COVANCE LABORATORIES INC.,4
TRANSLATING SPECIALISTS INC.,4
HONEYSYS LLC,4
"HUMAC, INC.",4
GOLDMAN SACHS BANK USA,4
"GOLDMAN SACHS EXECUTION & CLEARING, L.P.",4
"VIVINT, INC.",4
WASATCH COUNTY SCHOOL DISTRICT,4
WEBER SCHOOL DISTRICT,4
XACTWARE SOLUTIONS INC.,4
"COMPUNNEL SOFTWARE GROUP, INC.",4
ZIONS BANK / ZMSC,4
"GOLMAN, SACHS & CO.",4
"CASINO GAME MAKER, INC.",4
"NAV TECHNOLOGIES, INC.",4
SARAYU CONSULTANTS INC,4
OWLET BABY CARE INC.,4
SLASHSUPPORT INC,4
PERFORMANCE MATTERS LLC,4
INFOSYS BPO LIMITED,3
"ETEK IT SERVICES, INC.",3
URS CORPORATION,3
CONCERT TECH CORPORATION,3
GOLDMAN SACHS & CO.,3
GOLDMAN SACHS & CO,3
"LECORPIO, LLC",3
"NOVELL, INC.",3
QUADRANT 4 SYSTEM CORPORATION,3
ANJUS LLC,3
"FIRTUCON, INC.",3
AMERICAN ACADEMY OF INNOVATION,3
FMR LLC,3
MITSUBISHI ELECTRIC US INC.,3
GOLDMAN SACHS SERVICES LLC,3
"CISCO SYSTEMS, INC.",3
"HOJ ENGINEERING AND SALES CO., INC.",3
"KPIT INFOSYSTEMS, INC.",3
THOUGHTLAB LLC,3
PROGRESS SOLUTIONS INC,3
"GOLDMAN, SACHS AND CO.",3
"SQUIRE & COMPANY, P.C.",3
"HCL AMERICA, INC.",3
"DEMANDWARE, INC.",3
ROAMING AMERICA INC.,3
"TERADATA OPERATIONS, INC.",3
"INTERACTIVE COMMUNICATIONS INTERNATIONAL, INC.",3
TEKIVY INC,3
3DSIM,3
CHATECK INC,3
NATSOFT CORPORATION,3
MURRAY CITY SCHOOL DISTRICT,3
"HERITAGE SCHOOLS, INC.",3
IMATRIX CORP,3
"NATURE'S SUNSHINE PRODUCTS, INC.",3
DYNO NOBEL INC.,3
DATA2LOGISTICS LLC,3
MINDTREE LIMITED,3
SAPERE LLP,3
"SOLDEN SERVICES, INC.",3
INDUS VALLEY PARTNERS CORP.,3
DIXIE STATE UNIVERSITY,3
IP HEIGHTS LLC,3
"SUMMIT ACADEMY, INC.",3
"SORENSON COMMUNICATIONS, INC.",3
"CONTACTPOINT, L.C.",3
NCR CORPORATION,3
"HZO, INC.",3
SUMMIT ACADEMY HIGH SCHOOL,3
"VERISK HEALTH, INC.",3
"VANTAGE ERP, LLC",3
"RECURSION PHARMACEUTICALS, LLC",3
"VALUEMOMENTUM, INC.",3
HEALTHEQUITY INC.,3
"V-SOFT CONSULTING GROUP, INC",3
"RARE MILE TECHNOLOGIES, INC.",3
"ACTAVIS LABORATORIES UT, INC.",3
"UTAH INTERACTIVE, LLC",3
RAKUTEN MARKETING LLC,3
WAVETRONIX LLC,3
DELL MARKETING L.P.,3
STRYKER NEUROVASCULAR,2
MICROSOFT CORPORATION,2
"MILLENNIUM INFO TECH, INC.",2
MOBILE PRODUCTIVITY LLC,2
"AQUAVEO, LLC",2
"MOXTEK, INC.",2
"FIVE POINT CONSTRUCTION, INC.",2
"MYRIAD GENETICS, INC.",2
ARCHITECTURAL NEXUS,2
"NAVIGEN, INC.",2
NETVOYAGE CORPORATION,2
"ACTAVIS, INC.",2
"CA, INC.",2
NORTH DAVIS PREPARATORY ACADEMY,2
NORTHERN UTAH HEALTHCARE CORPORATION,2
NOVARAD CORPORATION,2
"CSC CONSULTING, INC.",2
GOLDMAN SACHS &AMP; CO.,2
"NUMANN TECHNOLOGIES, INC.",2
"NUSKIN INTERNATIONAL, INC.",2
"NUTRACOMP, INC.",2
OGDEN PREPARATORY ACADEMY,2
OGDEN SCHOOL DISTRICT,2
ONESOURCE SOLUTIONS,2
GRANITE SCHOOL DISTRICT,2
"CANVAS INFOTECH, INC.",2
"OWLET BABY CARE, INC.",2
"GREENER VENTURES, LLC",2
PARSONS TRANSPORTATION GROUP INC.,2
PHOTAGE LLC,2
HCA MANAGEMENT SERVICES LP,2
HEALTHCARE QUALITY CATALYST LLC,2
PRICEWATERHOUSECOOPERS LLP,2
DAZ 3D,2
HEWLETT PACKARD ENTERPRISE COMPANY,2
PROFESSIONAL CLINICAL MANAGEMENT,2
"AURO PRO SYSTEMS, INC",2
PROG LEASING LLC,2
"PROPAY, INC.",2
"PROSOFT IT SERVICES, INC",2
"PROTEGE, LLC",2
HORIZON TECHNOLOGIES INC,2
"QNERGY, INC.",2
HOV SERVICES INC,2
"QUANTRONIX, INC.",2
QUEST GLOBAL CORPORATION,2
HOWARD HUGHES MEDICAL INSTITUTE,2
RBS SECURITIES INC.,2
"I2 IT SOLUTIONS, INC.",2
"AMZUR TECHNOLOGIES, INC",2
"AUTONOMOUS SOLUTIONS, INC.",2
RELIABLE CONTROLS CORPORATION,2
"RESIDENTIAL REAL ESTATE REVIEW, INC..",2
"RETAIL ACTIVATION SERVICES LLC, D/B/A CONSENSUS",2
REVEREIT LLC,2
ICON HEALTH & FITNESS INC.,2
"RING SEVEN TECHNOLOGIES, LLC",2
RIO TINTO SERVICES INC.,2
"RIO TINTO SERVICES, INC.",2
DEMANDWARE,2
ROVER IT LLC,2
"A CARING DOCTOR (MINNESOTA), P.A.",2
"BDO USA, LLP",2
INCONTACT INC.,2
SANDISK CORPORATION,2
SAVVY INFO SYSTEMS INC,2
"CD PHARMACY, LLC",2
SCHLUMBERGER TECHNOLOGY CORPORATION,2
SCHOOL IMPROVEMENT NETWORK,2
"SEAT COMFORT SYSTEMS, INC",2
SELECTHEALTH INC,2
SEO TOWNCENTER LLC,2
"INSIDESALES.COM, INC",2
"SMITH INTERNATIONAL, INC",2
SNAP FINANCE LLC,2
"SPECTRAFORCE TECHNOLOGIES, INC.",2
"SPILLMAN TECHNOLOGIES, INC.",2
DUAL IMMERSION ACADEMY,2
"INTERMOUNTAIN FINANCIAL GROUP, LLC",2
STEEL ENCOUNTERS,2
FIRTUCON INC.,2
INTONE NETWORKS INC.,2
"INVE AQUACULTURE, INC.",2
AKIRIX LLC,2
"SWIRE PACIFIC HOLDINGS, INC.",2
DYNAMOND BUILDING MAINTENANCE,2
SYNERZY SOFTWARE SOLUTIONS INC,2
"ITC INFOTECH (USA), INC.",2
"TECHNOIMAGING, LLC",2
ALFA SERVICES USA INC,2
APPS SOLUTIONS INC,2
"KAIZEN TECHNOLOGIES,NC.",2
"TOMAX CORPORATION, A WHOLLY OWNED SUBSIDIARY OF DEMANDWARE INC.",2
TOOELE COUNTY SCHOOL DISTRICT,2
"TPUSA, INC.",2
CITIUSTECH INC,2
TRINGAPPS INC,2
L AND T TECHNOLOGY SERVICES LIMITED,2
"TUPOIN, INC.",2
"TUTE GENOMICS, INC.",2
"U.S. TECH SOLUTIONS, INC.",2
"UHS OF PROVO CANYON, INC.",2
LAKSAN TECHNOLOGIES LLC,2
LANDESK SOFTWARE INC.,2
"3I INFOTECH, INC.",2
LEAD IT CORPORATION,2
"ENDURANCE INTERNATIONAL GROUP, INC.",2
"EQUATION CONSULTING, INC",2
APTION LLC,2
ERNST & YOUNG U.S. LLP,2
"EXTEND HEALTH, INC.",2
"CLOWARD H2O, LLC",2
"UTAH LIFE REAL ESTATE GROUP, LLC",2
"LOGIC PLANET, INC.",2
FAST ENTERPRISES LLC,2
"VCBO ARCHITECTURE, LLC",2
LUCID SOFTWARE INC.,2
MAGNUS TECHNOLOGY SOLUTIONS INC,2
MANDARIN GARDEN WENG LLC,2
"WASATCH ADVISORS, INC.",2
WASATCH FRONT REGIONAL COUNCIL,2
WESTMINSTER COLLEGE,2
WHITE WOLF ENTERPRISES INC,2
"WORKFRONT, INC.",2
"FATPIPE, INC.",2
"MCCANN RELATIONSHIP MARKETING, INC.",2
"MCCANN-ERICKSON USA, INC.",2
YASMEEN INDIAN DRESSES & ENTERPRISES,2
"COMET ENTERPRISES, INC.",2
FFKR ARCHITECTS,2
"BRAHMA GROUP, INC.",2
"MERIT MEDICAL SYSTEMS, INC.",2
MERRICK BANK CORPORATION,2
"SUSTAINABLE POWER GROUP, LLC",1
SWANKTEK INC,1
"SWEAT HOLDINGS, INC.",1
SYMANTEC CORPORATION,1
SYNERGY GLOBAL TECHNOLOGIES INC.,1
"T-MOBILE USA, INC.",1
TECHMAGIX INC,1
TECHNOLOGY HOLDING LLC,1
TECHNOLOGY HOLDINGS LLC,1
"TEK SERVICES, LLC",1
"TERRATEK, INC.",1
TEXAS A&M HEALTH SCIENCE CENTER,1
"THATCHER GROUP, INC",1
"THE DENNIS GROUP, LLC",1
"THE DIGITAL GROUP OF COMPANIES, INC",1
"THE MATLEN SILVER GROUP, INC.",1
THE MCGILLIS SCHOOL,1
THE PHOENIX RESTAURANT GROUP LLC,1
"TIMPANOGOS REGIONAL MEDICAL SERVICES, INC.",1
TRANSAMERICA LIFE INSURANCE COMPANY,1
TRANSLATING SPECIALISTS CORP,1
"TSA ARCHITECTS, P.C.",1
"UBER TECHNOLOGIES, INC.",1
UINTA BREWING COMPANY,1
UINTAH BASIN MEDICAL CENTER,1
UKKING INC.,1
"ULTRASYSTEMS ENVIRONMENTAL, INC.",1
"UNICITY INTERNATIONAL, INC.",1
"UNIFIED SYSTEMS, INC.",1
"UNIGO, INC",1
"UNIVERSAL SYSTEMS, INC.",1
"UNIVISION TELEVISION GROUP, INC.",1
UNPA INC.,1
UPPER LIMIT AVIATION INC,1
US SYNTHETIC CORPORATION,1
UST GLOBAL INC,1
UTAH FOOD BANK SERVICES,1
UTAH STATE UNIVERSITY EASTERN,1
UTAH TRANSIT AUTHORITY (UTA),1
"VERACITY INSURANCE SOLUTIONS, LLC",1
"VERTICAL SOLUTIONS, LLC",1
"VISUAL INTERACTIVE SYSTEMS, LLC",1
VIVINT INC.,1
W.J. BRADLEY CORPORATE SERVICES LLC,1
WEBBANK CORPORATION,1
"WESTECH ENGINEERING, INC.",1
"WORLDWIDE CARGO, INC.",1
"WSRP, LLC",1
"XAVIENT INFORMATION SYSTEMS, INC.",1
XEL IT SOLUTIONS,1
"XENONINFOTEK, INC.",1
YESCO ELECTRONICS,1
"ZB, N.A",1
ZEDVENTURES INC.,1
ZILLION TECHNOLOGIES INC.,1
ZIONS BANCORPORATION,1
"1-800 CONTACTS, INC.",1
"ZYTO TECHNOLOGIES, INC.",1
3M COMPANY,1
"4-SERV SOLUTIONS, INC.",1
"6E TECHNOLOGIES, LLC",1
ABB INC.,1
"ACE MANAGEMENT, INC.",1
"ACMESOFT GLOBAL, INC.",1
AEGIS LION LLC,1
AETNA LIFE INSURANCE COMPANY,1
"ALLIANCE MEDICAL ADMINISTRATION, INC.",1
"ALLSTATES LANDSCAPING, INC.",1
"ALPHA CLINICAL SYSTEMS, INC",1
ALPHA CONSULTING CORPORATION,1
AMENSYS INC,1
AMERICA WEST INTERNATIONAL TRADES LLC,1
"AMERICAN ACHIEVEMENT ACADEMY, INCORPORATED",1
"ANGLEPOINT GROUP, INC.",1
"ANVETA, INC.",1
"APPCHORD, INC.",1
APPLIED IT LLC,1
"APPSINTEGRATION, INC",1
APTACORE INC.,1
ARDUSAT,1
ARNAV GLOBAL LLC,1
ARVYN TECHNOLOGIES INC.,1
"ARVYN TECHNOLOGIES, INC",1
"ASIAN POTATO, LLC",1
ASTIR IT SOLUTIONS INC.,1
ASTIR TECHNOLOGIES LLC,1
"AUTHENTISE, INC.",1
"AUTOLIV ASP, INC.",1
AVANA CAPITAL LLC,1
"AVANT-GARDE SOLUTIONS, LTD.",1
"BACKCOUNTRY.COM, INC.",1
BELLA LASH EXTENSIONS LLC,1
BETA SOFT SYSTEMS INC,1
"BIZCLOUD ANALYTICS, INC.",1
"BLACKROCK MICROSYSTEMS, LLC",1
"BLENDTEC, INC.",1
BLITZPAY INC,1
BMUSE AGENCY LLC,1
BOARD OF EDUCATION SALT LAKE CITY SCHOOLS,1
"BRAINSTORM, INC.",1
BRIGHTON REHABILITATION LLC,1
"BROCADE COMMUNICATIONS SYSTEMS, INC.",1
BROMIDE MINING LLC,1
"BUCK CONSULTANTS, LLC",1
"BUSINESS INTEGRA, INC.",1
BUSINESS REPORTING MANAGEMENT SERVICES INC.,1
CACHE COUNTY SCHOOL DISTRICT,1
CALYPSO SOFT INC.,1
CANYONS SCHOOL DISTRICT,1
"CAPGEMINI AMERICA, INC. (LEGACY CAPGEMINI FINANCIAL SERVICES, INC.)",1
CAPGEMINI FINANCIAL SERVICES USA INC,1
"CAPTIONCALL, LLC",1
"CARBONITE, INC.",1
CARE MEDICAL LLC,1
"CAVEON, LLC",1
"CCI MECHANICAL, INC.",1
"CCS LOANS, INC.",1
"CDK GLOBAL, LLC",1
"CEMENTATION USA, INC.",1
"CENTRIC CONSULTING, LLC",1
"CEREBRA CONSULTING, INC.",1
"CHAGS HEALTH INFORMATION TECHNOLOGY, LLC",1
"CHALTEN CAPITAL, LLC",1
"CHEN FAMILY ACUPUNCTURE CLINIC, INC.",1
CICERO RESEARCH LLC,1
CIDRA MINERALS PROCESSING,1
"CITIUSTECH, INC.",1
CLOUDWICK TECHNOLOGIES INC.,1
COGENT DATA SOLUTIONS LLC,1
COMPUGAIN LLC,1
COMPUSYS OF UTAH,1
"COMSCORE, INC.",1
"CONSERVICE, LLC",1
"CONSULTNET, LLC",1
"CONVERGENT CONSULTING, INC.",1
CORP2CORP INC,1
CORPSYSTEMS LLC,1
COSMIC-I LLC,1
COTTONWOOD RESIDENTIAL INC.,1
COUGAR TECH,1
"CREST FINANCIAL SERVICES, LLC",1
CST GLOBAL LLC,1
"DAIRY FARMERS OF AMERICA, INC.",1
DAVINCI TECHNOLOGIES LLC,1
"DB EQUIPMENT, INC.",1
"DEALERSOCKET, INC.",1
"DELL SOFTWARE, INC.",1
DELOITTE TAX LLP,1
DEMATIC CORPORATION,1
DESERET DIGITAL MEDIA,1
DESERET FIRST FEDERAL CREDIT UNION,1
DIASPARK INC,1
"DIRECT MORTGAGE, CORP.",1
"DIYOTTA, INC.",1
"DOMO, INC.",1
"DRIVINGSALES, LLC",1
DUCHESNE COUNTY SCHOOL DISTRICT,1
DUCHESNE SCHOOL DISTRICT,1
"DUNDEE HILLS HOLDINGS, INC.",1
E-GIANTS TECHNOLOGIES LLC,1
E-IT PROFESSIONALS CORP.,1
EAGLE INNOVATIONS INCORPORATED,1
EGEN SOLUTIONS INC.,1
"ELECTRONIC ARTS, INC.",1
ELECTRONIC FUNDS SOURCE LLC,1
ELITE MANUFACTURING & PACKAGING LLC,1
ELLUCIAN COMPANY LP,1
EPACE TECHNOLOGIES INC,1
"EREINSURE COM, INC.",1
"EXTRA SPACE MANAGEMENT, INC.",1
FATPIPE INC,1
FATPIPE NETWORKS INC,1
FEHR & PEERS,1
"FIDELIS CYBERSECURITY, INC.",1
"FIS MANAGEMENT SERVICES, LLC",1
"FISERV GLOBAL SERVICES, INC.",1
"FIVE STAR CONNECT, INC.",1
FOOD FOR HEALTH INTERNATIONAL LLC,1
FOSTER WHEELER USA CORPORATION,1
FOURSIGHT CAPITAL LLC,1
"FRESENIUS USA MANUFACTURING, INC.  A FRESENIUS MEDICAL CARE N.A. COMPA",1
"FRESENIUS USA MANUFACTURING, INC. A FRESENIUS MEDICAL CARE N.A. COMPA",1
"FRESENIUS USA MANUFACTURING, INC.,  A FRESENIUS MEDICAL CARE N.A. CO",1
"FRONTIER TECHNOLOGIES, LLC",1
FUNDTECH CORPORATION,1
GALAX-ESYSTEMS CORPORATION,1
"GALAXY I TECHNOLOGIES, INC.",1
"GALILEO PROCESSING, INC,",1
"GALILEO PROCESSING, INC.",1
"GENERAL COMMUNICATIONS, INC",1
GENUINEIT LLC,1
"GLAMAN TECH, INC",1
"GLOBALPOINT, INC.",1
"GOLDMAN SACHS EXECUTION & CLEARNING, L.P.",1
GREEN RIVER CAPITAL LLC,1
"GRIFFCO PARTNERS, INC.",1
"H2O.AI, INC.",1
"HARMAN INTERNATIONAL INDUSTRIES, INC.",1
"HEADGATE STUDIOS, INC.",1
"HEALTHEQUITY, INC.",1
"HEATON & COMPANY, PLLC",1
"HINT CREATIVE, LLC",1
HITACHI CONSULTING CORPORATION,1
HOLLAND & HART LLP,1
HUGHES SYSTIQUE PRIVATE LIMITED,1
"I3GLOBALTECH, INC.",1
"I3INFOTEK, INC.",1
IBM INDIA PRIVATE LINMITED,1
"ICON HEALTH & FITNESS, INC.",1
ICON HEALTH AND FITNESS,1
ICON HELALTH & FITNESS INC.,1
"ICU MEDICAL, INC.",1
ILLUMINATION SALES REPS,1
"IMAGINE LEARNING, INC.",1
"INCEPT DATA SOLUTIONS, INC",1
"INFOMERICA, INC.",1
"INFOSPAN, INC.",1
INFOSYS BPO LTD,1
INNOVA SOLUTIONS INC,1
INNOVATE SOLUTIONS INC,1
"INSTRUCTIONAL SOLUTIONS, INC.",1
"INTERMOUNTAIN CONSUMER PROFESSIONAL ENGINEERS, INC.",1
INTHINC TECHNOLOGY SOLUTIONS INC,1
INVENSYS INC,1
INVENTIV HEALTH CLINICAL LLC,1
"IRRISOFT, INC.",1
IT AMERICA INC,1
JIVE COMMUNICATIONS INC.,1
JNIT TECHNOLOGIES,1
JOSEPH EVE,1
JUPITER PEAK CAPITAL LLC,1
KAKATIYA INFO TECH INC,1
KALVI LLC,1
KELLTON TECH INC,1
"KOLOB CANYONS AIR SERVICES, LLC",1
KPMG LLP,1
"KRIDDHA TECHNOLOGIES, INC.",1
LARA TEKIES INC,1
LDS BUSINESS COLLEGE,1
"LENOVO EMC PRODUCTS USA, LLC",1
"LIFETIME PRODUCTS, INC",1
LINEAGEN INC.,1
"LINEAGEN, INC.",1
"LINGOTEK, INC.",1
"LISBON VALLEY MINING CO, LLC",1
LISTEN TECHNOLOGIES,1
LOGIC BRIDGE INC.,1
"LSK BIOPARTNERS, INC.",1
"LYNX SERVICE, LLC",1
"MANA STEEL, LLC",1
"MARKET Q, INC.",1
"MARLABS, INC.",1
