employer,num_workers
THE UNIV. OF ALA. AT BIRMINGHAM (UAB),216
LUCENT IT SOLUTIONS LLC,94
"SLRI SOLUTIONS, LLC",71
AUBURN UNIVERSITY,61
SIGILINFOTECH INC,47
UNIV. OF ALA. HEALTH SERVICES FOUNDATION (UAHSF),44
KEYMOUZ TECHNOLOGIES INC,41
THE UNIVERSITY OF ALABAMA,37
"PROFESSIONAL RESOURCE MANAGEMENT OF WIREGRASS, LLC.",23
"CAPTEVO, INC",23
"ARCEAN INC.,",23
ERNST & YOUNG U.S. LLP,23
INFOSYS LIMITED,19
SLK AMERICA INC.,18
REGIONS BANK,17
DELOITTE CONSULTING LLP,16
EVONIK CORPORATION,16
"NTT DATA, INC.",15
GPS IT SOLUTIONS LLC,14
ACCENTURE LLP,14
WIPRO LIMITED,14
THE UNIVERSITY OF ALABAMA IN HUNTSVILLE,13
INTERGRAPH CORPORATION,12
UNIVERSITY OF SOUTH ALABAMA,11
AUBURN UNIVERSITY AT MONTGOMERY,11
"USA HEALTHCARE MANGEMENT, LLC",10
THE HEALTH CARE AUTHORITY OF THE CITY OF HUNTSVILLE,10
CITIUSTECH INC.,10
TUSKEGEE UNIVERSITY,10
COMPUTEK SOULUTIONS INC,9
MENTOR GRAPHICS CORPORATION,9
"HYUNDAI POWER TRANSFORMERS USA, INC.",9
"ADTRAN, INC.",9
COGNIZANT TECHNOLOGY SOLUTIONS U.S. CORPORATION,9
"TRILOKI, INC.",9
CGI TECHNOLOGIES AND SOLUTIONS INC.,8
"COMPREHAB, INC.",8
TROY UNIVERSITY,8
VINTAGE PHARMACEUTICALS LLC,8
DONGHEE AMERICA INC,7
"DST HEALTH SOLUTIONS, LLC",7
"VT MOBILE AEROSPACE ENGINEERING, INC.",7
ERNST &AMP; YOUNG U.S. LLP,7
MANDO AMERICA CORPORATION,7
"SL ALABAMA, LLC",6
"MAAS AVIATION BROOKLEY, INC.",6
"JOON, LLC",6
THE HEIL CO.,6
THE HEALTHCARE AUTHORITY FOR BAPTIST HEALTH AN AFFILIATE OF UAB HEALTH,6
"TECH MAHINDRA (AMERICAS),INC.",6
"IMC-DIAGNOSTIC AND MEDICAL CLINIC, P.C.",6
"EXPERIS US, INC.",6
HUDSON-ALPHA INSTITUTE FOR BIOTECHNOLOGY,6
INFOBEANS INC.,6
INFINITY INSURANCE COMPANY,6
LOTTE CHEMICAL ALABAMA CORP,6
GD COPPER (U.S.A) INC,6
"JH INDUSTRY, INC.",6
"HORIZON SOFTECH, INC",6
AVOCENT HUNTSVILLE CORP.,5
COMPASS BANK,5
AM/NS CALVERT LLC,5
UNIVERSITY OF NORTH ALABAMA,5
"COMPUNNEL SOFTWARE GROUP, INC.",5
ALABAMA STATE UNIVERSITY,5
HANTAL ALABAMA CORPORATION,5
"ATNS USA, INC.",5
"HEALTH CAROUSEL, LLC",5
"TEKNOVEL, INC.",5
"PYONGSAN AMERICA, INC.",5
"GONET USA, LLC",5
COMPREHAB INC.,4
"IMC-HOSPITALISTS, P.C.",4
BLUE CROSS AND BLUE SHIELD OF ALABAMA,4
IT AMERICA INC,4
"INDUS VALLEY CONSULTANTS, INC.",4
SIGNATURE IT SOLUTIONS LLC,4
CODE ACE SOLUTIONS INC,4
IBM INDIA PRIVATE LIMITED,4
"INZI CONTROLS ALABAMA, INC.",4
"COMMUNITY HOSPITAL, INC.",4
I VAR SOLUTIONS INC,4
METRO INFECTIOUS DISEASE CONSULTANTS LLC,4
TATA CONSULTANCY SERVICES LIMITED,4
"QUEST IT SOLUTIONS, INC",4
"AMPHENOL TECVOX, LLC",4
"SYS-CON, LLC",4
YESOL CORPORATION,4
KSOFT SYSTEMS INC,4
HORIZON TECHNOLOGIES INC,4
REGIONAL MEDICAL CENTER BOARD,4
"HYUNDAI AUTOEVER AMERICA, LLC",4
TK LLC,4
STARLEO INC,4
DONGWON AUTOPART TECHNOLOGY INC,4
JOON LLC,4
"VENSOFT, INC.",4
NIC INFO TEK INC,4
L&T TECHNOLOGY SERVICES LIMITED,4
"ATOS IT SOLUTIONS AND SERVICES, INC.",4
POPULUS GROUP LLC,4
SOUTHERN RESEARCH INSTITUTE (SRI),4
HCL GLOBAL SYSTEMS INC,4
"FIS MANAGEMENT SERVICES, LLC",3
"GADSDEN REGIONAL PHYSICIAN GROUP PRACTICE, LLC",3
"MASTECH, INC., A MASTECH HOLDINGS, INC. COMPANY",3
"MERCEDES-BENZ U.S. INTERNATIONAL, INC.",3
"MERIDIANSOFT, INC.",3
MID-SOUTH HOME HEALTH LLC,3
"MONARCH CERAMIC TILE, INC.",3
"CROSSVALE, INC.",3
MSKAN INC,3
"GULF STATES ENGINEERING, INC.",3
"CUMBERLAND PLASTIC SYSTEMS, LLC",3
"ATLAS HEALTHCARE, LLC",3
HANON SYSTEMS ALABAMA CORPORATION,3
"ONIN STAFFING, LLC",3
"PA SOLUTIONS, INC.",3
CALLIDUS SOFTWARE INC.,3
CAPSTONE HEALTH SERVICES FOUNDATION,3
HOSPITAL PHYSICIAN SERVICES-SOUTHEAST PROFESSIONAL CORPORATION,3
"HOUSING FIRST, INC.",3
"RIVER REGION PSYCHIATRY ASSOCIATES, LLC",3
HOUSTON COUNTY HEALTHCARE AUTHORITY,3
"HUBBELL POWER SYSTEMS, INC.",3
"HWASEUNG AUTOMOTIVE AMERICA HOLDINGS, INC.",3
SEOHAN AUTO USA CORPORATION,3
3S BUSINESS CORPORATION,3
4P CONSULTING INC.,3
"SJA, INC.",3
"INFOSMART TECHNOLOGIES, INC",3
"EMINENCE IT SOLUTIONS, INC.",3
CITY OF HUNTSVILLE UTILITIES,3
EQUIFAX INFORMATION TECHNOLOGY LLC,3
ALABAMA AGRICULTURAL AND MECHANICAL UNIVERSITY,3
"TECVOX OEM SOLUTIONS, LLC",3
THE BOEING COMPANY,3
"THE E GROUP, LLC",3
"THE LACLEDE GROUP, INC.",3
"JACKSON HOSPITAL & CLINIC, INC.",3
"COMGEN AMERICA, INC",3
"UNIGO, INC",3
UNIVERSITY OF ALABAMA IN HUNTSVILLE,3
"BDO USA, LLP",3
VCARVE INC,3
COMPLEAT REHAB AND SPORTS THERAPY CENTER,3
JY & ASSOCIATES LLP,3
ALFA MUTUAL INSURANCE COMPANY,3
"WARREN AVERETT COMPANIES, LLC",3
"WARREN AVERETT, LLC",3
"KMIN USA, INC.",3
YAN TRADING INC.,3
"SOUTHERN COMMUNICATIONS SERVICES, INC.",2
"SOUTHERN COMPANY SERVICES, INC.",2
"RODL WARREN AVERETT, LLC",2
RIVES-MONTEIRO ENGINEERING LLC,2
"AMTEX SYSTEMS, INC.",2
YANFENG US AUTOMOTIVE INTERIOR SYSTEMS II LLC,2
SPRINT CORPORATION,2
"EMSCO, INC.",2
HOSPITAL PHYSICIAN SERVICES SOUTHEAST P.C.,2
"RELIABLE SOFTWARE RESOURCES, INC.",2
ENVISION INFOSOLUTIONS INC,2
"STELLAR SOFTWARE NETWORK, INC",2
STERIS CORPORATION,2
"STRATEGIC RESOURCES INTERNATIONAL, INC.",2
"INSUVI, INC.",2
KAMTEK INC.,2
COMTEK GLOBAL INC,2
SV IT INC,2
REHAU AUTOMOTIVE LLC,2
SWJ-BREILMANN US LLC,2
RAPIDIT INC.,2
"SYNAPSE WIRELESS, INC.",2
RADISS TECH SERVICES INC.,2
SYSTEM SOFT TECHNOLOGIES LLC,2
"T-MOBILE USA, INC.",2
"CAREFUSION RESOURCES, LLC",2
"GDN INFOTECH, INC.",2
INTONE NETWORKS INC.,2
"HODGES BONDED WAREHOUSE, INC.",2
TEAM TSI CORPORATION,2
HIGHLANDS UNITED METHODIST CHURCH CHILD DEVELOPMENT CENTER,2
"HH HEALTH SYSTEM - MORGAN, LLC",2
"APOGEE MEDICAL GROUP, ALABAMA, INC.",2
"HEMATOLOGY & ONCOLOGY ASSOCIATES OF ALABAMA, LLC",2
"TECHNOCRAFT SOLUTIONS, LLC",2
TECHNOSOFT CORPORATION,2
"KEEL POINT, LLC",2
"PRIME HEALTHCARE SERVICES - GADSDEN, LLC",2
"IT DIVISION, INC.",2
BAYOU LA BATRE AREA HEALTH DEVELOPMENT BOARD,2
HEART HEALTH CENTER OC,2
WALGREEN CO.,2
"THE CANCER CENTER OF HUNTSVILLE, P.C.",2
HEALTHSOUTH CORPORATION,2
"BENTLEY SYSTEMS, INCORPORATED",2
PEDIATRIC RADIOLOGY ASSOCIATES P.C.,2
CAHABA MEDICAL CARE FOUNDATION,2
"HANWHA ADVANCED MATERIALS AMERICA, LLC",2
OUTOKUMPU STAINLESS USA LLC,2
ZAHEER A KHAN MD PC,2
"ORACLE AMERICA, INC.",2
OBJECT TECHNOLOGY SOLUTIONS INC,2
OAKWOOD UNIVERSITY,2
"ASCEND PERFORMANCE MATERIALS, LLC",2
THE UNIVERSITY OF WEST ALABAMA,2
J ONE FA INC,2
"THERMALEX, INC.",2
"THOMPSON ENGINEERING, INC",2
"THRUPORE TECHNOLOGIES, LLC",2
"NIFCO KOREA USA, INC.",2
"TK, LLC",2
"COMPUTER TECHNOLOGY SOLUTIONS, INC.",2
"CUBIC TECHNOLOGIES, LLC",2
"JACKSON THERAPY PARTNERS HOLDINGS, LLC",2
NEW HOPE LLC,2
JACKSONVILLE STATE UNIVERSITY,2
ARKSTEK INC,2
"TUPOIN, INC.",2
NEKTAR THERAPEUTICS,2
"UAB HOSPITAL MANAGEMENT, LLC",2
LARA TEKIES INC,2
WEST CORPORATION,2
ARICENT TECHNOLOGIES (HOLDINGS) LTD.,2
"ALTAPOINTE HEALTHCARE MANAGEMENT, LLC",2
JEFFERSON COUNTY BOARD OF EDUCATION,2
"ARETE SYSTEMS, INC.",2
UNIVERSITIES SPACE RESEARCH ASSOCIATION,2
GLOBAL HEALTH PROFESSIONS LIAISONS,2
"COMPUTER TASK GROUP, INC.",2
"GFA ALABAMA, INC.",2
"GEOCUE GROUP, INC.",2
UNIVERSITY OF WEST ALABAMA,2
KWANGSUNG AMERICA CORPORATION,2
KOHLER COMPANY,2
"MEDICAL AIDS OUTREACH OF ALABAMA, INC.",2
"V-SOFT CONSULTING GROUP, INC",2
"VAJRASOFT, LLC",2
"MCWANE, INC.",2
"VAUGHAN PHYSICIAN PRACTICES, LLC",2
BIRMINGHAM CITY SCHOOLS,2
XTIVIA,2
"FRANKLIN PRIMARY HEALTH CENTER, INC.",2
ADVENTA CORPORATION,2
"SILVERXIS, INC",2
"SIMERICS, INC.",2
IMATRIX CORP,2
